season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
1992,8,magny_cours,morbidelli,1968-01-13,Italian,minardi,16,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,lehto,1966-01-31,Finnish,dallara,17,,+2 Laps,0.0,9,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,martini,1961-04-23,Italian,dallara,25,,+2 Laps,0.0,10,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,grouillard,1958-09-02,French,tyrrell,22,,+3 Laps,0.0,11,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,alesi,1964-06-11,French,ferrari,6,,Engine,0.0,12,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,cesaris,1959-05-31,Italian,tyrrell,19,,Spun off,0.0,13,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,katayama,1963-05-29,Japanese,larrousse,18,,Engine,0.0,14,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,boutsen,1957-07-13,Belgian,ligier,9,,Spun off,0.0,15,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,capelli,1963-05-24,Italian,ferrari,8,,Engine,0.0,16,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,wendlinger,1968-12-20,Austrian,march,21,,Gearbox,0.0,17,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,modena,1963-05-12,Italian,jordan,20,,Engine,0.0,18,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,suzuki,1960-09-08,Japanese,footwork,15,,Spun off,0.0,19,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,michael_schumacher,1969-01-03,German,benetton,5,,Accident,0.0,20,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,berger,1959-08-27,Austrian,mclaren,4,,Engine,0.0,21,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,tarquini,1962-03-02,Italian,fondmetal,23,,Throttle,0.0,22,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,senna,1960-03-21,Brazilian,mclaren,3,,Accident,0.0,23,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,gachot,1962-12-23,Belgian,larrousse,13,,Accident,0.0,24,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,gugelmin,1963-04-20,Brazilian,jordan,24,,Accident,0.0,25,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,chiesa,1964-05-06,Swiss,fondmetal,26,,Accident,0.0,26,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,belmondo,1963-04-23,French,march,0,,Did not qualify,0.0,27,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,fittipaldi,1971-01-18,Brazilian,minardi,0,,Did not qualify,0.0,28,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,poele,1961-09-30,Belgian,brabham,0,,Did not qualify,0.0,29,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,8,magny_cours,damon_hill,1960-09-17,British,brabham,0,,Did not qualify,0.0,30,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,9,silverstone,mansell,1953-08-08,British,williams,1,5142991.0,Finished,10.0,1,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,patrese,1954-04-17,Italian,williams,2,5182085.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,brundle,1959-06-01,British,benetton,6,5191386.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,michael_schumacher,1969-01-03,German,benetton,4,5196258.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,berger,1959-08-27,Austrian,mclaren,5,5198786.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,hakkinen,1968-09-28,Finnish,team_lotus,9,5223129.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,alboreto,1956-12-23,Italian,footwork,12,,+1 Lap,0.0,7,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,comas,1963-09-28,French,ligier,10,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,capelli,1963-05-24,Italian,ferrari,14,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,boutsen,1957-07-13,Belgian,ligier,13,,+2 Laps,0.0,10,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,grouillard,1958-09-02,French,tyrrell,20,,+2 Laps,0.0,11,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,suzuki,1960-09-08,Japanese,footwork,17,,+2 Laps,0.0,12,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,lehto,1966-01-31,Finnish,dallara,19,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,tarquini,1962-03-02,Italian,fondmetal,15,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,martini,1961-04-23,Italian,dallara,22,,+3 Laps,0.0,15,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,damon_hill,1960-09-17,British,brabham,26,,+4 Laps,0.0,16,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,morbidelli,1968-01-13,Italian,minardi,25,,Engine,0.0,17,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,senna,1960-03-21,Brazilian,mclaren,3,,Transmission,0.0,18,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,cesaris,1959-05-31,Italian,tyrrell,18,,Spun off,0.0,19,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,alesi,1964-06-11,French,ferrari,8,,Mechanical,0.0,20,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,modena,1963-05-12,Italian,jordan,23,,Engine,0.0,21,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,gugelmin,1963-04-20,Brazilian,jordan,24,,Engine,0.0,22,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,gachot,1962-12-23,Belgian,larrousse,11,,Wheel,0.0,23,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,herbert,1964-06-25,British,team_lotus,7,,Transmission,0.0,24,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,wendlinger,1968-12-20,Austrian,march,21,,Gearbox,0.0,25,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,katayama,1963-05-29,Japanese,larrousse,16,,Transmission,0.0,26,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,zanardi,1966-10-23,Italian,minardi,0,,Did not qualify,0.0,27,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,belmondo,1963-04-23,French,march,0,,Did not qualify,0.0,28,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,chiesa,1964-05-06,Swiss,fondmetal,0,,Did not qualify,0.0,29,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,9,silverstone,poele,1961-09-30,Belgian,brabham,0,,Withdrew,0.0,30,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,10,hockenheimring,mansell,1953-08-08,British,williams,1,4702032.0,Finished,10.0,1,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,senna,1960-03-21,Brazilian,mclaren,3,4706532.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,michael_schumacher,1969-01-03,German,benetton,6,4736494.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,brundle,1959-06-01,British,benetton,9,4738991.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,alesi,1964-06-11,French,ferrari,5,4774639.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,comas,1963-09-28,French,ligier,7,4798530.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,boutsen,1957-07-13,Belgian,ligier,8,4799212.0,Finished,0.0,7,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,patrese,1954-04-17,Italian,williams,2,,Spun off,0.0,8,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,alboreto,1956-12-23,Italian,footwork,17,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,lehto,1966-01-31,Finnish,dallara,21,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,martini,1961-04-23,Italian,dallara,18,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,morbidelli,1968-01-13,Italian,minardi,26,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,belmondo,1963-04-23,French,march,22,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,gachot,1962-12-23,Belgian,larrousse,25,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,gugelmin,1963-04-20,Brazilian,jordan,23,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,wendlinger,1968-12-20,Austrian,march,10,,+3 Laps,0.0,16,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,tarquini,1962-03-02,Italian,fondmetal,19,,Engine,0.0,17,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,cesaris,1959-05-31,Italian,tyrrell,20,,Engine,0.0,18,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,herbert,1964-06-25,British,team_lotus,11,,Engine,0.0,19,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,capelli,1963-05-24,Italian,ferrari,12,,Engine,0.0,20,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,hakkinen,1968-09-28,Finnish,team_lotus,13,,Engine,0.0,21,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,berger,1959-08-27,Austrian,mclaren,4,,Electrical,0.0,22,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,grouillard,1958-09-02,French,tyrrell,14,,Engine,0.0,23,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,katayama,1963-05-29,Japanese,larrousse,16,,Spun off,0.0,24,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,suzuki,1960-09-08,Japanese,footwork,15,,Spun off,0.0,25,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,zanardi,1966-10-23,Italian,minardi,24,,Gearbox,0.0,26,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,modena,1963-05-12,Italian,jordan,0,,Did not qualify,0.0,27,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,poele,1961-09-30,Belgian,brabham,0,,Did not qualify,0.0,28,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,chiesa,1964-05-06,Swiss,fondmetal,0,,Did not qualify,0.0,29,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,10,hockenheimring,damon_hill,1960-09-17,British,brabham,0,,Did not qualify,0.0,30,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,11,hungaroring,senna,1960-03-21,Brazilian,mclaren,3,6379216.0,Finished,10.0,1,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,mansell,1953-08-08,British,williams,2,6419355.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,berger,1959-08-27,Austrian,mclaren,5,6429998.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,hakkinen,1968-09-28,Finnish,team_lotus,16,6433529.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,brundle,1959-06-01,British,benetton,6,6436714.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,capelli,1963-05-24,Italian,ferrari,10,,+1 Lap,1.0,6,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,alboreto,1956-12-23,Italian,footwork,7,,+2 Laps,0.0,7,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,cesaris,1959-05-31,Italian,tyrrell,19,,+2 Laps,0.0,8,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,belmondo,1963-04-23,French,march,17,,+3 Laps,0.0,9,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,gugelmin,1963-04-20,Brazilian,jordan,21,,+4 Laps,0.0,10,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,damon_hill,1960-09-17,British,brabham,25,,+4 Laps,0.0,11,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,michael_schumacher,1969-01-03,German,benetton,4,,Broken wing,0.0,12,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,patrese,1954-04-17,Italian,williams,1,,Engine,0.0,13,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,martini,1961-04-23,Italian,dallara,26,,Gearbox,0.0,14,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,katayama,1963-05-29,Japanese,larrousse,20,,Engine,0.0,15,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,alesi,1964-06-11,French,ferrari,9,,Spun off,0.0,16,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,gachot,1962-12-23,Belgian,larrousse,15,,Collision,0.0,17,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,suzuki,1960-09-08,Japanese,footwork,14,,Collision,0.0,18,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,grouillard,1958-09-02,French,tyrrell,22,,Collision,0.0,19,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,wendlinger,1968-12-20,Austrian,march,23,,Collision,0.0,20,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,modena,1963-05-12,Italian,jordan,24,,Collision,0.0,21,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,poele,1961-09-30,Belgian,fondmetal,18,,Spun off,0.0,22,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,boutsen,1957-07-13,Belgian,ligier,8,,Collision,0.0,23,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,comas,1963-09-28,French,ligier,11,,Collision,0.0,24,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,tarquini,1962-03-02,Italian,fondmetal,12,,Collision,0.0,25,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,herbert,1964-06-25,British,team_lotus,13,,Collision,0.0,26,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,morbidelli,1968-01-13,Italian,minardi,0,,Did not qualify,0.0,27,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,lehto,1966-01-31,Finnish,dallara,0,,Did not qualify,0.0,28,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,zanardi,1966-10-23,Italian,minardi,0,,Did not qualify,0.0,29,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,11,hungaroring,moreno,1959-02-11,Brazilian,moda,0,,Did not qualify,0.0,30,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,12,spa,michael_schumacher,1969-01-03,German,benetton,3,5770721.0,Finished,10.0,1,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,mansell,1953-08-08,British,williams,1,5807316.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,patrese,1954-04-17,Italian,williams,4,5814618.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,brundle,1959-06-01,British,benetton,9,5816780.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,senna,1960-03-21,Brazilian,mclaren,2,5839090.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,hakkinen,1968-09-28,Finnish,team_lotus,8,5840751.0,Finished,1.0,6,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,lehto,1966-01-31,Finnish,dallara,16,5868958.0,Finished,0.0,7,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,cesaris,1959-05-31,Italian,tyrrell,13,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,suzuki,1960-09-08,Japanese,footwork,25,,+1 Lap,0.0,9,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,poele,1961-09-30,Belgian,fondmetal,15,,+1 Lap,0.0,10,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,wendlinger,1968-12-20,Austrian,march,18,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,naspetti,1968-02-24,Italian,march,21,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,herbert,1964-06-25,British,team_lotus,10,,Engine,0.0,13,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,gugelmin,1963-04-20,Brazilian,jordan,24,,+2 Laps,0.0,14,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,modena,1963-05-12,Italian,jordan,17,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,morbidelli,1968-01-13,Italian,minardi,23,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,katayama,1963-05-29,Japanese,larrousse,26,,+2 Laps,0.0,17,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,gachot,1962-12-23,Belgian,larrousse,20,,Spun off,0.0,18,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,boutsen,1957-07-13,Belgian,ligier,7,,Spun off,0.0,19,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,capelli,1963-05-24,Italian,ferrari,12,,Engine,0.0,20,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,tarquini,1962-03-02,Italian,fondmetal,11,,Engine,0.0,21,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,alboreto,1956-12-23,Italian,footwork,14,,Gearbox,0.0,22,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,alesi,1964-06-11,French,ferrari,5,,Puncture,0.0,23,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,grouillard,1958-09-02,French,tyrrell,22,,Accident,0.0,24,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,berger,1959-08-27,Austrian,mclaren,6,,Transmission,0.0,25,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,martini,1961-04-23,Italian,dallara,19,,Spun off,0.0,26,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,fittipaldi,1971-01-18,Brazilian,minardi,0,,Did not qualify,0.0,27,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,moreno,1959-02-11,Brazilian,moda,0,,Did not qualify,0.0,28,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,mccarthy,1961-03-03,British,moda,0,,Did not qualify,0.0,29,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,12,spa,comas,1963-09-28,French,ligier,0,,Withdrew,0.0,30,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,13,monza,senna,1960-03-21,Brazilian,mclaren,2,4695349.0,Finished,10.0,1,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,brundle,1959-06-01,British,benetton,9,4712399.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,michael_schumacher,1969-01-03,German,benetton,6,4719722.0,Finished,4.0,3,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,berger,1959-08-27,Austrian,mclaren,5,4780839.0,Finished,3.0,4,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,patrese,1954-04-17,Italian,williams,4,4788507.0,Finished,2.0,5,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,cesaris,1959-05-31,Italian,tyrrell,21,,+1 Lap,1.0,6,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,alboreto,1956-12-23,Italian,footwork,16,,+1 Lap,0.0,7,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,martini,1961-04-23,Italian,dallara,22,,+1 Lap,0.0,8,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,katayama,1963-05-29,Japanese,larrousse,23,,Transmission,0.0,9,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,wendlinger,1968-12-20,Austrian,march,17,,+3 Laps,0.0,10,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,lehto,1966-01-31,Finnish,dallara,14,,Engine,0.0,11,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,gugelmin,1963-04-20,Brazilian,jordan,26,,Transmission,0.0,12,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,mansell,1953-08-08,British,williams,1,,Electrical,0.0,13,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,boutsen,1957-07-13,Belgian,ligier,8,,Throttle,0.0,14,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,comas,1963-09-28,French,ligier,15,,Spun off,0.0,15,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,tarquini,1962-03-02,Italian,fondmetal,20,,Gearbox,0.0,16,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,grouillard,1958-09-02,French,tyrrell,18,,Engine,0.0,17,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,herbert,1964-06-25,British,team_lotus,13,,Engine,0.0,18,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,naspetti,1968-02-24,Italian,march,24,,Engine,0.0,19,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,alesi,1964-06-11,French,ferrari,3,,Fuel system,0.0,20,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,capelli,1963-05-24,Italian,ferrari,7,,Electrical,0.0,21,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,morbidelli,1968-01-13,Italian,minardi,12,,Engine,0.0,22,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,gachot,1962-12-23,Belgian,larrousse,10,,Engine,0.0,23,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,hakkinen,1968-09-28,Finnish,team_lotus,11,,Engine,0.0,24,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,suzuki,1960-09-08,Japanese,footwork,19,,Suspension,0.0,25,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,poele,1961-09-30,Belgian,fondmetal,25,,Clutch,0.0,26,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,fittipaldi,1971-01-18,Brazilian,minardi,0,,Did not qualify,0.0,27,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,13,monza,modena,1963-05-12,Italian,jordan,0,,Did not qualify,0.0,28,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,14,estoril,mansell,1953-08-08,British,williams,1,5686659.0,Finished,10.0,1,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix
1992,14,estoril,berger,1959-08-27,Austrian,mclaren,4,5724192.0,Finished,6.0,2,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix
1992,14,estoril,senna,1960-03-21,Brazilian,mclaren,3,,+1 Lap,4.0,3,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix
